Zeit;Kanal A
(ms);(mV)

-12,89333269;-0,93042560
-12,88833269;-0,93042560
-12,88333269;-0,93042560
-12,87833269;-1,39486900
-12,87333269;-1,39486900
-12,86833269;-2,32683300
-12,86333269;-2,79127700
-12,85833269;-3,25725900
-12,85333269;-4,18768400
-12,84833269;-2,79127700
-12,84333269;-4,18768400
-12,83833269;-4,18768400
-12,83333269;-3,25725900
-12,82833269;-5,11811000
-12,82333269;-4,65366600
-12,81833269;-3,72170300
-12,81333269;-5,11811000
-12,80833269;-5,11811000
-12,80333269;-4,65366600
-12,79833269;-4,65366600
-12,79333269;-4,65366600
-12,78833269;-4,18768400
-12,78333269;-5,11811000
-12,77833269;-2,32683300
-12,77333269;-2,79127700
-12,76833269;-2,79127700
-12,76333269;-3,72170300
-12,75833269;-2,32683300
-12,75333269;-1,86085100
-12,74833269;-1,39486900
-12,74333269;-0,93042560
-12,73833269;-0,46444390
-12,73333270;0,93042560
-12,72833270;0,46444390
-12,72333270;0,93042560
-12,71833270;1,39486900
-12,71333270;2,32683300
-12,70833270;2,32683300
-12,70333270;2,79127700
-12,69833270;3,25725900
-12,69333270;3,25725900
-12,68833270;2,79127700
-12,68333270;4,18768400
-12,67833270;4,18768400
-12,67333270;4,65366600
-12,66833270;3,72170300
-12,66333270;5,58409200
-12,65833270;4,18768400
-12,65333270;3,72170300
-12,64833270;4,18768400
-12,64333270;3,72170300
-12,63833270;3,72170300
-12,63333270;2,79127700
-12,62833270;3,72170300
-12,62333270;2,79127700
-12,61833270;3,25725900
-12,61333270;2,79127700
-12,60833270;2,32683300
-12,60333270;1,86085100
-12,59833270;1,86085100
-12,59333270;1,39486900
-12,58833270;1,39486900
-12,58333270;1,39486900
-12,57833270;1,39486900
-12,57333270;0,93042560
-12,56833270;0,93042560
-12,56333270;0,93042560
-12,55833270;0,93042560
-12,55333270;0,93042560
-12,54833270;0,46444390
-12,54333270;0,46444390
-12,53833270;0,00000000
-12,53333270;0,00000000
-12,52833270;0,00000000
-12,52333270;0,46444390
-12,51833270;0,00000000
-12,51333270;0,00000000
-12,50833270;0,00000000
-12,50333270;-0,46444390
-12,49833270;-0,93042560
-12,49333270;-0,93042560
-12,48833270;-1,39486900
-12,48333270;-1,39486900
-12,47833270;-1,86085100
-12,47333270;-2,32683300
-12,46833270;-1,86085100
-12,46333270;-2,32683300
-12,45833270;-2,79127700
-12,45333270;-2,79127700
-12,44833270;-4,18768400
-12,44333270;-3,72170300
-12,43833270;-4,65366600
-12,43333270;-4,65366600
-12,42833270;-3,72170300
-12,42333270;-4,18768400
-12,41833270;-3,72170300
-12,41333270;-3,72170300
-12,40833270;-4,18768400
-12,40333270;-4,65366600
-12,39833270;-4,65366600
-12,39333270;-3,25725900
-12,38833270;-3,72170300
-12,38333270;-4,65366600
-12,37833270;-3,25725900
-12,37333270;-2,79127700
-12,36833270;-2,32683300
-12,36333270;-2,32683300
-12,35833270;-2,32683300
-12,35333270;-2,32683300
-12,34833270;-1,86085100
-12,34333270;-1,39486900
-12,33833271;-0,93042560
-12,33333271;0,00000000
-12,32833271;0,93042560
-12,32333271;0,93042560
-12,31833271;0,93042560
-12,31333271;1,86085100
-12,30833271;1,39486900
-12,30333271;2,32683300
-12,29833271;3,25725900
-12,29333271;4,18768400
-12,28833271;3,72170300
-12,28333271;3,72170300
-12,27833271;3,72170300
-12,27333271;5,11811000
-12,26833271;3,25725900
-12,26333271;2,79127700
-12,25833271;3,72170300
-12,25333271;3,72170300
-12,24833271;4,18768400
-12,24333271;3,25725900
-12,23833271;3,25725900
-12,23333271;2,79127700
-12,22833271;3,25725900
-12,22333271;2,32683300
-12,21833271;2,32683300
-12,21333271;1,39486900
-12,20833271;0,93042560
-12,20333271;0,93042560
-12,19833271;0,93042560
-12,19333271;0,93042560
-12,18833271;0,93042560
-12,18333271;0,93042560
-12,17833271;0,93042560
-12,17333271;1,39486900
-12,16833271;0,00000000
-12,16333271;0,93042560
-12,15833271;0,93042560
-12,15333271;0,00000000
-12,14833271;0,46444390
-12,14333271;0,46444390
-12,13833271;0,46444390
-12,13333271;0,00000000
-12,12833271;-0,46444390
-12,12333271;0,00000000
-12,11833271;0,00000000
-12,11333271;-0,93042560
-12,10833271;-0,46444390
-12,10333271;0,00000000
-12,09833271;-0,93042560
-12,09333271;-0,93042560
-12,08833271;-0,93042560
-12,08333271;-1,86085100
-12,07833271;-1,39486900
-12,07333271;-2,79127700
-12,06833271;-2,32683300
-12,06333271;-3,25725900
-12,05833271;-4,18768400
-12,05333271;-2,32683300
-12,04833271;-3,25725900
-12,04333271;-3,25725900
-12,03833271;-4,18768400
-12,03333271;-4,65366600
-12,02833271;-5,11811000
-12,02333271;-4,65366600
-12,01833271;-4,18768400
-12,01333271;-5,11811000
-12,00833271;-6,04853500
-12,00333271;-6,04853500
-11,99833271;-5,11811000
-11,99333271;-5,11811000
-11,98833271;-4,18768400
-11,98333271;-4,18768400
-11,97833271;-3,72170300
-11,97333271;-4,65366600
-11,96833271;-2,79127700
-11,96333271;-2,79127700
-11,95833271;-1,39486900
-11,95333271;-1,86085100
-11,94833271;0,00000000
-11,94333272;1,39486900
-11,93833272;1,86085100
-11,93333272;1,86085100
-11,92833272;1,86085100
-11,92333272;1,39486900
-11,91833272;2,79127700
-11,91333272;3,72170300
-11,90833272;2,79127700
-11,90333272;2,79127700
-11,89833272;3,72170300
-11,89333272;2,79127700
-11,88833272;3,25725900
-11,88333272;2,79127700
-11,87833272;3,25725900
-11,87333272;2,79127700
-11,86833272;2,79127700
-11,86333272;3,25725900
-11,85833272;3,25725900
-11,85333272;2,79127700
-11,84833272;3,25725900
-11,84333272;2,32683300
-11,83833272;2,79127700
-11,83333272;3,25725900
-11,82833272;2,32683300
-11,82333272;2,32683300
-11,81833272;1,86085100
-11,81333272;2,32683300
-11,80833272;2,32683300
-11,80333272;2,79127700
-11,79833272;2,32683300
-11,79333272;1,86085100
-11,78833272;1,86085100
-11,78333272;2,32683300
-11,77833272;1,39486900
-11,77333272;0,93042560
-11,76833272;0,93042560
-11,76333272;0,46444390
-11,75833272;1,39486900
-11,75333272;0,93042560
-11,74833272;0,46444390
-11,74333272;0,46444390
-11,73833272;0,46444390
-11,73333272;0,46444390
-11,72833272;0,46444390
-11,72333272;0,00000000
-11,71833272;0,00000000
-11,71333272;-0,93042560
-11,70833272;-1,39486900
-11,70333272;-0,46444390
-11,69833272;-1,39486900
-11,69333272;-1,39486900
-11,68833272;-1,86085100
-11,68333272;-2,32683300
-11,67833272;-1,86085100
-11,67333272;-2,32683300
-11,66833272;-3,25725900
-11,66333272;-2,79127700
-11,65833272;-3,72170300
-11,65333272;-3,72170300
-11,64833272;-4,18768400
-11,64333272;-4,18768400
-11,63833272;-3,72170300
-11,63333272;-4,18768400
-11,62833272;-4,18768400
-11,62333272;-4,65366600
-11,61833272;-4,65366600
-11,61333272;-4,18768400
-11,60833272;-5,11811000
-11,60333272;-3,72170300
-11,59833272;-4,65366600
-11,59333272;-3,25725900
-11,58833272;-3,72170300
-11,58333272;-4,65366600
-11,57833272;-2,79127700
-11,57333272;-3,25725900
-11,56833272;-3,25725900
-11,56333272;-3,25725900
-11,55833272;-2,79127700
-11,55333272;-0,46444390
-11,54833273;-0,46444390
-11,54333273;-0,46444390
-11,53833273;-0,46444390
-11,53333273;0,46444390
-11,52833273;0,93042560
-11,52333273;2,32683300
-11,51833273;2,79127700
-11,51333273;1,86085100
-11,50833273;3,25725900
-11,50333273;3,25725900
-11,49833273;3,25725900
-11,49333273;3,72170300
-11,48833273;4,18768400
-11,48333273;3,72170300
-11,47833273;3,72170300
-11,47333273;3,25725900
-11,46833273;3,25725900
-11,46333273;4,65366600
-11,45833273;3,72170300
-11,45333273;3,25725900
-11,44833273;4,18768400
-11,44333273;3,25725900
-11,43833273;2,79127700
-11,43333273;3,72170300
-11,42833273;3,25725900
-11,42333273;2,32683300
-11,41833273;2,32683300
-11,41333273;1,39486900
-11,40833273;1,39486900
-11,40333273;1,86085100
-11,39833273;1,39486900
-11,39333273;1,86085100
-11,38833273;0,93042560
-11,38333273;0,46444390
-11,37833273;0,93042560
-11,37333273;0,46444390
-11,36833273;0,00000000
-11,36333273;0,46444390
-11,35833273;0,46444390
-11,35333273;0,46444390
-11,34833273;0,00000000
-11,34333273;-0,46444390
-11,33833273;0,46444390
-11,33333273;0,00000000
-11,32833273;-0,46444390
-11,32333273;-1,39486900
-11,31833273;0,00000000
-11,31333273;-0,93042560
-11,30833273;-1,39486900
-11,30333273;-0,46444390
-11,29833273;-2,32683300
-11,29333273;-1,86085100
-11,28833273;-1,39486900
-11,28333273;-2,79127700
-11,27833273;-2,79127700
-11,27333273;-2,32683300
-11,26833273;-3,25725900
-11,26333273;-3,25725900
-11,25833273;-3,25725900
-11,25333273;-3,72170300
-11,24833273;-4,18768400
-11,24333273;-4,18768400
-11,23833273;-4,18768400
-11,23333273;-4,65366600
-11,22833273;-6,04853500
-11,22333273;-4,65366600
-11,21833273;-5,11811000
-11,21333273;-5,11811000
-11,20833273;-4,18768400
-11,20333273;-4,65366600
-11,19833273;-4,18768400
-11,19333273;-5,11811000
-11,18833273;-3,72170300
-11,18333273;-3,25725900
-11,17833273;-3,72170300
-11,17333273;-1,86085100
-11,16833273;-2,32683300
-11,16333273;-2,32683300
-11,15833273;-1,39486900
-11,15333274;-1,39486900
-11,14833274;-0,46444390
-11,14333274;1,39486900
-11,13833274;0,93042560
-11,13333274;1,39486900
-11,12833274;1,39486900
-11,12333274;2,79127700
-11,11833274;1,86085100
-11,11333274;2,79127700
-11,10833274;3,25725900
-11,10333274;3,72170300
-11,09833274;4,18768400
-11,09333274;2,79127700
-11,08833274;3,72170300
-11,08333274;3,25725900
-11,07833274;3,72170300
-11,07333274;3,72170300
-11,06833274;3,72170300
-11,06333274;3,72170300
-11,05833274;3,72170300
-11,05333274;2,79127700
-11,04833274;3,72170300
-11,04333274;2,79127700
-11,03833274;2,79127700
-11,03333274;1,86085100
-11,02833274;2,79127700
-11,02333274;2,32683300
-11,01833274;2,32683300
-11,01333274;2,32683300
-11,00833274;2,32683300
-11,00333274;2,79127700
-10,99833274;2,32683300
-10,99333274;2,32683300
-10,98833274;1,39486900
-10,98333274;0,93042560
-10,97833274;1,39486900
-10,97333274;0,46444390
-10,96833274;1,39486900
-10,96333274;0,00000000
-10,95833274;0,46444390
-10,95333274;0,00000000
-10,94833274;0,46444390
-10,94333274;0,93042560
-10,93833274;0,00000000
-10,93333274;0,00000000
-10,92833274;-0,46444390
-10,92333274;0,00000000
-10,91833274;-0,46444390
-10,91333274;0,00000000
-10,90833274;-0,46444390
-10,90333274;-1,39486900
-10,89833274;-0,93042560
-10,89333274;-1,86085100
-10,88833274;-2,79127700
-10,88333274;-3,25725900
-10,87833274;-2,32683300
-10,87333274;-2,32683300
-10,86833274;-2,79127700
-10,86333274;-3,72170300
-10,85833274;-3,25725900
-10,85333274;-4,18768400
-10,84833274;-3,72170300
-10,84333274;-4,65366600
-10,83833274;-4,65366600
-10,83333274;-5,11811000
-10,82833274;-5,11811000
-10,82333274;-4,18768400
-10,81833274;-4,65366600
-10,81333274;-5,11811000
-10,80833274;-4,65366600
-10,80333274;-4,65366600
-10,79833274;-4,18768400
-10,79333274;-3,25725900
-10,78833274;-3,25725900
-10,78333274;-3,25725900
-10,77833274;-2,79127700
-10,77333274;-2,32683300
-10,76833274;-1,86085100
-10,76333274;-1,86085100
-10,75833275;-0,93042560
-10,75333275;-1,86085100
-10,74833275;0,00000000
-10,74333275;-0,46444390
-10,73833275;0,93042560
-10,73333275;1,39486900
-10,72833275;2,32683300
-10,72333275;2,32683300
-10,71833275;2,79127700
-10,71333275;2,79127700
-10,70833275;2,79127700
-10,70333275;3,25725900
-10,69833275;4,65366600
-10,69333275;3,72170300
-10,68833275;4,65366600
-10,68333275;4,65366600
-10,67833275;4,65366600
-10,67333275;4,18768400
-10,66833275;3,72170300
-10,66333275;5,11811000
-10,65833275;4,18768400
-10,65333275;3,25725900
-10,64833275;3,25725900
-10,64333275;3,25725900
-10,63833275;3,72170300
-10,63333275;2,32683300
-10,62833275;2,32683300
-10,62333275;2,32683300
-10,61833275;2,32683300
-10,61333275;0,93042560
-10,60833275;0,93042560
-10,60333275;0,93042560
-10,59833275;0,46444390
-10,59333275;1,39486900
-10,58833275;0,46444390
-10,58333275;1,39486900
-10,57833275;0,46444390
-10,57333275;0,00000000
-10,56833275;0,46444390
-10,56333275;0,46444390
-10,55833275;0,00000000
-10,55333275;-0,46444390
-10,54833275;0,46444390
-10,54333275;0,00000000
-10,53833275;0,93042560
-10,53333275;0,00000000
-10,52833275;0,46444390
-10,52333275;0,00000000
-10,51833275;0,00000000
-10,51333275;-0,93042560
-10,50833275;-0,93042560
-10,50333275;-1,86085100
-10,49833275;-1,39486900
-10,49333275;-1,86085100
-10,48833275;-2,32683300
-10,48333275;-1,86085100
-10,47833275;-2,79127700
-10,47333275;-2,79127700
-10,46833275;-3,25725900
-10,46333275;-3,72170300
-10,45833275;-3,72170300
-10,45333275;-4,18768400
-10,44833275;-4,65366600
-10,44333275;-5,11811000
-10,43833275;-5,11811000
-10,43333275;-4,65366600
-10,42833275;-5,11811000
-10,42333275;-4,65366600
-10,41833275;-4,65366600
-10,41333275;-4,65366600
-10,40833275;-5,11811000
-10,40333275;-4,65366600
-10,39833275;-3,72170300
-10,39333275;-4,18768400
-10,38833275;-2,79127700
-10,38333275;-3,25725900
-10,37833275;-2,32683300
-10,37333275;-1,86085100
-10,36833275;-1,39486900
-10,36333275;-1,39486900
-10,35833276;-0,93042560
-10,35333276;0,46444390
-10,34833276;-0,46444390
-10,34333276;1,39486900
-10,33833276;0,93042560
-10,33333276;1,39486900
-10,32833276;1,86085100
-10,32333276;0,93042560
-10,31833276;1,39486900
-10,31333276;2,79127700
-10,30833276;2,79127700
-10,30333276;2,79127700
-10,29833276;3,25725900
-10,29333276;3,72170300
-10,28833276;3,25725900
-10,28333276;3,72170300
-10,27833276;4,18768400
-10,27333276;4,18768400
-10,26833276;4,65366600
-10,26333276;4,65366600
-10,25833276;2,79127700
-10,25333276;3,72170300
-10,24833276;2,79127700
-10,24333276;2,79127700
-10,23833276;2,79127700
-10,23333276;2,79127700
-10,22833276;2,32683300
-10,22333276;2,32683300
-10,21833276;1,86085100
-10,21333276;1,86085100
-10,20833276;0,46444390
-10,20333276;0,46444390
-10,19833276;0,46444390
-10,19333276;1,39486900
-10,18833276;-0,46444390
-10,18333276;0,93042560
-10,17833276;0,00000000
-10,17333276;0,93042560
-10,16833276;0,46444390
-10,16333276;0,93042560
-10,15833276;0,46444390
-10,15333276;-1,39486900
-10,14833276;0,93042560
-10,14333276;0,46444390
-10,13833276;0,46444390
-10,13333276;0,46444390
-10,12833276;0,46444390
-10,12333276;-0,46444390
-10,11833276;0,00000000
-10,11333276;-1,39486900
-10,10833276;-1,39486900
-10,10333276;-0,93042560
-10,09833276;-2,32683300
-10,09333276;-3,25725900
-10,08833276;-2,32683300
-10,08333276;-3,25725900
-10,07833276;-3,25725900
-10,07333276;-2,32683300
-10,06833276;-4,18768400
-10,06333276;-4,18768400
-10,05833276;-4,65366600
-10,05333276;-4,65366600
-10,04833276;-4,18768400
-10,04333276;-4,65366600
-10,03833276;-4,18768400
-10,03333276;-4,18768400
-10,02833276;-3,25725900
-10,02333276;-3,72170300
-10,01833276;-3,72170300
-10,01333276;-1,86085100
-10,00833276;-3,72170300
-10,00333276;-4,18768400
-9,99833276;-3,72170300
-9,99333276;-4,18768400
-9,98833276;-2,79127700
-9,98333276;-1,39486900
-9,97833276;-1,86085100
-9,97333276;-2,79127700
-9,96833276;0,00000000
-9,96333277;-1,39486900
-9,95833277;0,46444390
-9,95333277;0,46444390
-9,94833277;1,39486900
-9,94333277;1,39486900
-9,93833277;2,32683300
-9,93333277;2,32683300
-9,92833277;3,25725900
-9,92333277;3,25725900
-9,91833277;3,72170300
-9,91333277;4,18768400
-9,90833277;4,65366600
-9,90333277;4,18768400
-9,89833277;4,65366600
-9,89333277;4,65366600
-9,88833277;5,11811000
-9,88333277;4,18768400
-9,87833277;4,65366600
-9,87333277;5,11811000
-9,86833277;3,72170300
-9,86333277;4,18768400
-9,85833277;3,72170300
-9,85333277;3,72170300
-9,84833277;2,79127700
-9,84333277;3,25725900
-9,83833277;1,86085100
-9,83333277;1,39486900
-9,82833277;1,86085100
-9,82333277;1,86085100
-9,81833277;1,39486900
-9,81333277;0,93042560
-9,80833277;0,93042560
-9,80333277;1,86085100
-9,79833277;1,39486900
-9,79333277;0,46444390
-9,78833277;0,93042560
-9,78333277;0,93042560
-9,77833277;0,00000000
-9,77333277;-0,46444390
-9,76833277;0,46444390
-9,76333277;-0,46444390
-9,75833277;0,00000000
-9,75333277;0,00000000
-9,74833277;0,00000000
-9,74333277;0,46444390
-9,73833277;0,00000000
-9,73333277;0,00000000
-9,72833277;-0,46444390
-9,72333277;0,00000000
-9,71833277;-0,46444390
-9,71333277;-0,46444390
-9,70833277;-1,39486900
-9,70333277;-1,86085100
-9,69833277;-2,32683300
-9,69333277;-2,32683300
-9,68833277;-3,25725900
-9,68333277;-3,25725900
-9,67833277;-2,79127700
-9,67333277;-2,32683300
-9,66833277;-3,72170300
-9,66333277;-4,65366600
-9,65833277;-3,72170300
-9,65333277;-4,65366600
-9,64833277;-3,72170300
-9,64333277;-5,11811000
-9,63833277;-5,11811000
-9,63333277;-4,65366600
-9,62833277;-4,18768400
-9,62333277;-4,18768400
-9,61833277;-4,65366600
-9,61333277;-4,18768400
-9,60833277;-3,25725900
-9,60333277;-3,72170300
-9,59833277;-3,72170300
-9,59333277;-3,25725900
-9,58833277;-3,25725900
-9,58333277;-2,79127700
-9,57833277;-2,32683300
-9,57333277;-2,32683300
-9,56833278;-1,86085100
-9,56333278;-1,86085100
-9,55833278;-0,93042560
-9,55333278;-0,46444390
-9,54833278;0,00000000
-9,54333278;0,46444390
-9,53833278;2,79127700
-9,53333278;1,86085100
-9,52833278;2,32683300
-9,52333278;2,79127700
-9,51833278;3,72170300
-9,51333278;3,25725900
-9,50833278;4,65366600
-9,50333278;4,65366600
-9,49833278;4,18768400
-9,49333278;3,72170300
-9,48833278;4,65366600
-9,48333278;4,18768400
-9,47833278;4,18768400
-9,47333278;4,18768400
-9,46833278;4,18768400
-9,46333278;3,72170300
-9,45833278;3,25725900
-9,45333278;2,79127700
-9,44833278;2,32683300
-9,44333278;2,32683300
-9,43833278;2,32683300
-9,43333278;2,79127700
-9,42833278;1,86085100
-9,42333278;1,86085100
-9,41833278;1,86085100
-9,41333278;2,79127700
-9,40833278;1,39486900
-9,40333278;1,39486900
-9,39833278;1,39486900
-9,39333278;0,93042560
-9,38833278;1,39486900
-9,38333278;0,00000000
-9,37833278;0,93042560
-9,37333278;0,00000000
-9,36833278;0,46444390
-9,36333278;0,00000000
-9,35833278;-0,93042560
-9,35333278;0,46444390
-9,34833278;-0,46444390
-9,34333278;0,00000000
-9,33833278;0,46444390
-9,33333278;0,00000000
-9,32833278;0,46444390
-9,32333278;-0,93042560
-9,31833278;-0,46444390
-9,31333278;-0,93042560
-9,30833278;-0,46444390
-9,30333278;-0,93042560
-9,29833278;-1,39486900
-9,29333278;-0,93042560
-9,28833278;-1,86085100
-9,28333278;-2,32683300
-9,27833278;-2,79127700
-9,27333278;-2,79127700
-9,26833278;-2,32683300
-9,26333278;-3,72170300
-9,25833278;-4,18768400
-9,25333278;-4,18768400
-9,24833278;-3,25725900
-9,24333278;-4,65366600
-9,23833278;-4,65366600
-9,23333278;-5,11811000
-9,22833278;-4,65366600
-9,22333278;-4,18768400
-9,21833278;-4,18768400
-9,21333278;-4,18768400
-9,20833278;-3,25725900
-9,20333278;-3,72170300
-9,19833278;-3,25725900
-9,19333278;-2,79127700
-9,18833278;-0,93042560
-9,18333278;-1,86085100
-9,17833278;-0,93042560
-9,17333279;0,00000000
-9,16833279;-1,39486900
-9,16333279;0,00000000
-9,15833279;0,46444390
-9,15333279;1,39486900
-9,14833279;1,39486900
-9,14333279;1,39486900
-9,13833279;1,39486900
-9,13333279;2,32683300
-9,12833279;2,79127700
-9,12333279;3,25725900
-9,11833279;2,79127700
-9,11333279;2,79127700
-9,10833279;3,72170300
-9,10333279;3,72170300
-9,09833279;4,65366600
-9,09333279;4,18768400
-9,08833279;3,72170300
-9,08333279;4,18768400
-9,07833279;4,18768400
-9,07333279;3,72170300
-9,06833279;4,65366600
-9,06333279;4,18768400
-9,05833279;4,18768400
-9,05333279;3,72170300
-9,04833279;1,39486900
-9,04333279;2,79127700
-9,03833279;2,79127700
-9,03333279;1,86085100
-9,02833279;1,86085100
-9,02333279;1,86085100
-9,01833279;1,86085100
-9,01333279;1,86085100
-9,00833279;0,46444390
-9,00333279;0,93042560
-8,99833279;1,39486900
-8,99333279;0,46444390
-8,98833279;1,39486900
-8,98333279;0,93042560
-8,97833279;0,93042560
-8,97333279;0,93042560
-8,96833279;0,93042560
-8,96333279;1,39486900
-8,95833279;0,46444390
-8,95333279;0,00000000
-8,94833279;0,46444390
-8,94333279;0,00000000
-8,93833279;0,00000000
-8,93333279;-0,93042560
-8,92833279;-0,93042560
-8,92333279;-0,93042560
-8,91833279;-1,39486900
-8,91333279;-2,79127700
-8,90833279;-1,86085100
-8,90333279;-2,32683300
-8,89833279;-1,86085100
-8,89333279;-3,25725900
-8,88833279;-3,25725900
-8,88333279;-2,32683300
-8,87833279;-3,25725900
-8,87333279;-3,25725900
-8,86833279;-3,72170300
-8,86333279;-3,72170300
-8,85833279;-3,25725900
-8,85333279;-4,18768400
-8,84833279;-4,18768400
-8,84333279;-3,72170300
-8,83833279;-4,18768400
-8,83333279;-4,18768400
-8,82833279;-4,18768400
-8,82333279;-5,11811000
-8,81833279;-4,65366600
-8,81333279;-4,18768400
-8,80833279;-4,18768400
-8,80333279;-4,65366600
-8,79833279;-3,72170300
-8,79333279;-3,25725900
-8,78833279;-2,79127700
-8,78333279;-2,32683300
-8,77833280;-2,79127700
-8,77333280;-1,86085100
-8,76833280;-1,39486900
-8,76333280;-0,93042560
-8,75833280;-0,46444390
-8,75333280;0,46444390
-8,74833280;1,86085100
-8,74333280;1,86085100
-8,73833280;2,79127700
-8,73333280;2,79127700
-8,72833280;3,72170300
-8,72333280;3,72170300
-8,71833280;4,65366600
-8,71333280;3,72170300
-8,70833280;4,65366600
-8,70333280;4,18768400
-8,69833280;4,65366600
-8,69333280;4,65366600
-8,68833280;3,72170300
-8,68333280;4,65366600
-8,67833280;4,18768400
-8,67333280;3,72170300
-8,66833280;3,72170300
-8,66333280;2,79127700
-8,65833280;2,79127700
-8,65333280;3,25725900
-8,64833280;2,32683300
-8,64333280;2,79127700
-8,63833280;1,86085100
-8,63333280;2,32683300
-8,62833280;1,86085100
-8,62333280;1,86085100
-8,61833280;1,39486900
-8,61333280;1,86085100
-8,60833280;0,93042560
-8,60333280;0,93042560
-8,59833280;0,93042560
-8,59333280;0,93042560
-8,58833280;0,93042560
-8,58333280;0,93042560
-8,57833280;0,93042560
-8,57333280;0,93042560
-8,56833280;0,93042560
-8,56333280;0,46444390
-8,55833280;0,46444390
-8,55333280;0,00000000
-8,54833280;-0,46444390
-8,54333280;0,00000000
-8,53833280;0,00000000
-8,53333280;-0,46444390
-8,52833280;-0,93042560
-8,52333280;-0,93042560
-8,51833280;0,00000000
-8,51333280;-1,86085100
-8,50833280;-1,39486900
-8,50333280;-1,86085100
-8,49833280;-2,32683300
-8,49333280;-2,32683300
-8,48833280;-3,25725900
-8,48333280;-2,32683300
-8,47833280;-3,25725900
-8,47333280;-3,25725900
-8,46833280;-3,72170300
-8,46333280;-3,72170300
-8,45833280;-4,18768400
-8,45333280;-4,18768400
-8,44833280;-5,11811000
-8,44333280;-5,11811000
-8,43833280;-5,11811000
-8,43333280;-4,18768400
-8,42833280;-6,04853500
-8,42333280;-4,18768400
-8,41833280;-4,18768400
-8,41333280;-3,72170300
-8,40833280;-3,25725900
-8,40333280;-3,72170300
-8,39833280;-2,79127700
-8,39333280;-3,72170300
-8,38833280;-2,32683300
-8,38333281;-1,39486900
-8,37833281;-0,93042560
-8,37333281;-0,46444390
-8,36833281;0,00000000
-8,36333281;0,00000000
-8,35833281;0,00000000
-8,35333281;2,32683300
-8,34833281;1,39486900
-8,34333281;1,86085100
-8,33833281;2,79127700
-8,33333281;3,25725900
-8,32833281;3,25725900
-8,32333281;3,72170300
-8,31833281;4,65366600
-8,31333281;3,72170300
-8,30833281;4,65366600
-8,30333281;4,18768400
-8,29833281;4,18768400
-8,29333281;4,65366600
-8,28833281;5,11811000
-8,28333281;4,18768400
-8,27833281;3,72170300
-8,27333281;4,18768400
-8,26833281;4,18768400
-8,26333281;4,18768400
-8,25833281;3,25725900
-8,25333281;3,72170300
-8,24833281;2,79127700
-8,24333281;2,79127700
-8,23833281;2,79127700
-8,23333281;2,32683300
-8,22833281;2,32683300
-8,22333281;1,86085100
-8,21833281;1,39486900
-8,21333281;1,86085100
-8,20833281;0,93042560
-8,20333281;0,93042560
-8,19833281;0,46444390
-8,19333281;0,46444390
-8,18833281;0,93042560
-8,18333281;0,00000000
-8,17833281;0,93042560
-8,17333281;0,46444390
-8,16833281;0,46444390
-8,16333281;0,46444390
-8,15833281;0,93042560
-8,15333281;0,00000000
-8,14833281;-0,46444390
-8,14333281;0,00000000
-8,13833281;-0,93042560
-8,13333281;-0,93042560
-8,12833281;0,00000000
-8,12333281;-0,46444390
-8,11833281;-0,46444390
-8,11333281;-1,39486900
-8,10833281;-1,39486900
-8,10333281;-1,86085100
-8,09833281;-2,32683300
-8,09333281;-1,39486900
-8,08833281;-1,86085100
-8,08333281;-2,79127700
-8,07833281;-3,72170300
-8,07333281;-3,72170300
-8,06833281;-3,72170300
-8,06333281;-4,18768400
-8,05833281;-4,18768400
-8,05333281;-4,18768400
-8,04833281;-4,65366600
-8,04333281;-4,65366600
-8,03833281;-4,65366600
-8,03333281;-5,11811000
-8,02833281;-5,11811000
-8,02333281;-4,65366600
-8,01833281;-4,65366600
-8,01333281;-3,25725900
-8,00833281;-3,25725900
-8,00333281;-3,72170300
-7,99833281;-2,32683300
-7,99333281;-1,86085100
-7,98833281;-2,32683300
-7,98333282;-1,39486900
-7,97833282;-0,46444390
-7,97333282;0,00000000
-7,96833282;0,46444390
-7,96333282;1,39486900
-7,95833282;1,39486900
-7,95333282;2,32683300
-7,94833282;2,79127700
-7,94333282;2,79127700
-7,93833282;3,25725900
-7,93333282;3,25725900
-7,92833282;3,72170300
-7,92333282;3,72170300
-7,91833282;4,18768400
-7,91333282;4,18768400
-7,90833282;4,18768400
-7,90333282;4,65366600
-7,89833282;4,18768400
-7,89333282;3,25725900
-7,88833282;3,72170300
-7,88333282;3,25725900
-7,87833282;3,25725900
-7,87333282;3,72170300
-7,86833282;3,25725900
-7,86333282;3,25725900
-7,85833282;3,25725900
-7,85333282;2,32683300
-7,84833282;2,79127700
-7,84333282;2,79127700
-7,83833282;2,32683300
-7,83333282;2,32683300
-7,82833282;1,86085100
-7,82333282;1,39486900
-7,81833282;0,46444390
-7,81333282;0,93042560
-7,80833282;0,93042560
-7,80333282;0,93042560
-7,79833282;0,93042560
-7,79333282;0,46444390
-7,78833282;0,93042560
-7,78333282;0,93042560
-7,77833282;0,46444390
-7,77333282;0,46444390
-7,76833282;0,46444390
-7,76333282;0,46444390
-7,75833282;0,00000000
-7,75333282;0,46444390
-7,74833282;0,00000000
-7,74333282;0,00000000
-7,73833282;-0,46444390
-7,73333282;-0,93042560
-7,72833282;-2,32683300
-7,72333282;-1,39486900
-7,71833282;-1,39486900
-7,71333282;-1,39486900
-7,70833282;-2,32683300
-7,70333282;-1,39486900
-7,69833282;-2,79127700
