Zeit;Kanal A
-24,62466573;0,93073320
-24,61966573;-0,18577760
-24,61466573;0,18577760
-24,60966573;0,00000000
-24,60466573;0,37217020
-24,59966573;0,18577760
-24,59466573;-0,37217020
-24,58966573;-0,37217020
-24,58466573;-0,37217020
-24,57966573;-0,37217020
-24,57466573;0,00000000
-24,56966573;-0,37217020
-24,56466573;0,37217020
-24,55966573;0,00000000
-24,55466573;0,37217020
-24,54966573;0,18577760
-24,54466573;0,00000000
-24,53966573;0,18577760
-24,53466573;0,18577760
-24,52966573;0,18577760
-24,52466573;0,55794780
-24,51966573;0,18577760
-24,51466573;0,00000000
-24,50966573;0,18577760
-24,50466573;0,00000000
-24,49966573;0,93073320
-24,49466573;-0,18577760
-24,48966573;0,00000000
-24,48466573;1,11651100
-24,47966573;-0,55794780
-24,47466573;-0,37217020
-24,46966573;0,55794780
-24,46466573;-0,55794780
-24,45966573;0,00000000
-24,45466573;-0,74434050
-24,44966573;0,18577760
-24,44466573;0,00000000
-24,43966573;-0,74434050
-24,43466573;0,00000000
-24,42966573;0,18577760
-24,42466573;-0,93073320
-24,41966573;-0,37217020
-24,41466573;-0,18577760
-24,40966573;-0,18577760
-24,40466573;0,74434050
-24,39966573;0,00000000
-24,39466573;-0,93073320
-24,38966573;0,55794780
-24,38466573;0,00000000
-24,37966573;-0,37217020
-24,37466573;0,18577760
-24,36966573;0,00000000
-24,36466573;-0,37217020
-24,35966573;0,18577760
-24,35466573;0,18577760
-24,34966574;0,00000000
-24,34466574;-0,37217020
-24,33966574;0,18577760
-24,33466574;-0,74434050
-24,32966574;0,18577760
-24,32466574;0,18577760
-24,31966574;-0,55794780
-24,31466574;0,18577760
-24,30966574;-0,55794780
-24,30466574;0,18577760
-24,29966574;0,00000000
-24,29466574;-0,37217020
-24,28966574;-0,37217020
-24,28466574;0,55794780
-24,27966574;0,00000000
-24,27466574;-0,18577760
-24,26966574;0,55794780
-24,26466574;-0,74434050
-24,25966574;-0,74434050
-24,25466574;1,30290300
-24,24966574;0,18577760
-24,24466574;0,00000000
-24,23966574;-0,37217020
-24,23466574;-0,18577760
-24,22966574;-0,74434050
-24,22466574;0,37217020
-24,21966574;-0,93073320
-24,21466574;0,00000000
-24,20966574;0,55794780
-24,20466574;-0,18577760
-24,19966574;-0,74434050
-24,19466574;-0,74434050
-24,18966574;-0,74434050
-24,18466574;-0,55794780
-24,17966574;-0,55794780
-24,17466574;-0,37217020
-24,16966574;-1,48868100
-24,16466574;-0,37217020
-24,15966574;-0,74434050
-24,15466574;-1,11651100
-24,14966574;-1,30290300
-24,14466574;-0,74434050
-24,13966574;-2,23363700
-24,13466574;-1,11651100
-24,12966574;-1,67507400
-24,12466574;-2,04724400
-24,11966574;-1,67507400
-24,11466574;-3,16437000
-24,10966574;-2,23363700
-24,10466574;-1,67507400
-24,09966574;-2,41941400
-24,09466574;-1,48868100
-24,08966574;-1,86146600
-24,08466574;-1,48868100
-24,07966574;-1,67507400
-24,07466574;-1,11651100
-24,06966574;-1,30290300
-24,06466574;-1,11651100
-24,05966574;-0,55794780
-24,05466574;-0,74434050
-24,04966574;-1,11651100
-24,04466574;-0,18577760
-24,03966574;-0,37217020
-24,03466574;-0,74434050
-24,02966574;-0,74434050
-24,02466574;-0,55794780
-24,01966574;-0,18577760
-24,01466574;-0,37217020
-24,00966574;-0,37217020
-24,00466574;-0,55794780
-23,99966574;-0,74434050
-23,99466574;-2,23363700
-23,98966574;-0,74434050
-23,98466574;-1,11651100
-23,97966574;-2,04724400
-23,97466574;-1,30290300
-23,96966574;-1,67507400
-23,96466574;-1,11651100
-23,95966574;-1,67507400
-23,95466575;-1,67507400
-23,94966575;-2,04724400
-23,94466575;-2,60580700
-23,93966575;-0,74434050
-23,93466575;-1,67507400
-23,92966575;-2,04724400
-23,92466575;-1,67507400
-23,91966575;-1,30290300
-23,91466575;-1,11651100
-23,90966575;-2,79220000
-23,90466575;-2,23363700
-23,89966575;-2,79220000
-23,89466575;-1,48868100
-23,88966575;-2,97797700
-23,88466575;-2,23363700
-23,87966575;-1,30290300
-23,87466575;-2,23363700
-23,86966575;-1,48868100
-23,86466575;-1,48868100
-23,85966575;-0,37217020
-23,85466575;-1,67507400
-23,84966575;-1,48868100
-23,84466575;-0,74434050
-23,83966575;-1,11651100
-23,83466575;-1,11651100
-23,82966575;-0,74434050
-23,82466575;-0,55794780
-23,81966575;-0,37217020
-23,81466575;-0,93073320
-23,80966575;-0,93073320
-23,80466575;-0,93073320
-23,79966575;-0,37217020
-23,79466575;-0,37217020
-23,78966575;-1,11651100
-23,78466575;-1,67507400
-23,77966575;-0,37217020
-23,77466575;0,18577760
-23,76966575;-1,30290300
-23,76466575;-2,23363700
-23,75966575;-1,30290300
-23,75466575;-1,30290300
-23,74966575;-1,67507400
-23,74466575;-2,23363700
-23,73966575;-1,67507400
-23,73466575;-1,11651100
-23,72966575;0,00000000
-23,72466575;-1,11651100
-23,71966575;-0,55794780
-23,71466575;-0,93073320
-23,70966575;-0,74434050
-23,70466575;0,00000000
-23,69966575;-0,37217020
-23,69466575;0,00000000
-23,68966575;0,18577760
-23,68466575;0,18577760
-23,67966575;0,00000000
-23,67466575;1,30290300
-23,66966575;0,18577760
-23,66466575;0,93073320
-23,65966575;0,18577760
-23,65466575;-0,74434050
-23,64966575;0,18577760
-23,64466575;0,74434050
-23,63966575;-0,37217020
-23,63466575;0,00000000
-23,62966575;0,93073320
-23,62466575;0,00000000
-23,61966575;0,18577760
-23,61466575;0,00000000
-23,60966575;0,00000000
-23,60466575;0,18577760
-23,59966575;0,18577760
-23,59466575;0,00000000
-23,58966575;0,18577760
-23,58466575;-0,37217020
-23,57966575;-0,74434050
-23,57466575;-1,11651100
-23,56966575;-0,37217020
-23,56466575;-0,74434050
-23,55966575;-0,37217020
-23,55466576;-0,37217020
-23,54966576;-0,37217020
-23,54466576;-0,37217020
-23,53966576;-0,37217020
-23,53466576;-0,37217020
-23,52966576;0,55794780
-23,52466576;0,00000000
-23,51966576;0,00000000
-23,51466576;0,18577760
-23,50966576;-1,11651100
-23,50466576;-0,74434050
-23,49966576;0,18577760
-23,49466576;0,00000000
-23,48966576;-0,37217020
-23,48466576;0,37217020
-23,47966576;-0,55794780
-23,47466576;-0,93073320
-23,46966576;0,18577760
-23,46466576;-0,93073320
-23,45966576;-0,37217020
-23,45466576;-0,93073320
-23,44966576;-0,37217020
-23,44466576;0,55794780
-23,43966576;-1,11651100
-23,43466576;0,55794780
-23,42966576;0,00000000
-23,42466576;0,00000000
-23,41966576;-1,11651100
-23,41466576;-0,37217020
-23,40966576;-1,11651100
-23,40466576;0,00000000
-23,39966576;-0,55794780
-23,39466576;0,37217020
-23,38966576;-0,55794780
-23,38466576;0,00000000
-23,37966576;-0,37217020
-23,37466576;-0,55794780
-23,36966576;-1,11651100
-23,36466576;-0,55794780
-23,35966576;-0,74434050
-23,35466576;-0,37217020
-23,34966576;-1,30290300
-23,34466576;-0,18577760
-23,33966576;-0,55794780
-23,33466576;-0,74434050
-23,32966576;-0,18577760
-23,32466576;-0,18577760
-23,31966576;-0,37217020
-23,31466576;0,00000000
-23,30966576;-0,74434050
-23,30466576;-0,74434050
-23,29966576;-0,93073320
-23,29466576;-0,37217020
-23,28966576;0,00000000
-23,28466576;0,00000000
-23,27966576;0,18577760
-23,27466576;0,18577760
-23,26966576;-0,93073320
-23,26466576;-0,74434050
-23,25966576;-0,74434050
-23,25466576;-0,74434050
-23,24966576;0,00000000
-23,24466576;-0,55794780
-23,23966576;0,00000000
-23,23466576;-0,37217020
-23,22966576;-1,48868100
-23,22466576;-0,74434050
-23,21966576;0,18577760
-23,21466576;0,00000000
-23,20966576;-0,37217020
-23,20466576;0,00000000
-23,19966576;-0,74434050
-23,19466576;-0,37217020
-23,18966576;-0,55794780
-23,18466576;-1,11651100
-23,17966576;0,00000000
-23,17466576;-0,55794780
-23,16966576;-0,37217020
-23,16466576;-0,37217020
-23,15966577;-0,74434050
-23,15466577;-1,30290300
-23,14966577;-1,67507400
-23,14466577;0,55794780
-23,13966577;-0,55794780
-23,13466577;-0,74434050
-23,12966577;-0,37217020
-23,12466577;-1,30290300
-23,11966577;-0,74434050
-23,11466577;-0,37217020
-23,10966577;-0,93073320
-23,10466577;-0,74434050
-23,09966577;-1,48868100
-23,09466577;-0,74434050
-23,08966577;-1,67507400
-23,08466577;-0,93073320
-23,07966577;-0,74434050
-23,07466577;-0,55794780
-23,06966577;-0,74434050
-23,06466577;-0,55794780
-23,05966577;-0,93073320
-23,05466577;-0,74434050
-23,04966577;-0,74434050
-23,04466577;-0,55794780
-23,03966577;0,18577760
-23,03466577;-1,67507400
-23,02966577;-0,93073320
-23,02466577;-1,30290300
-23,01966577;-0,74434050
-23,01466577;-0,74434050
-23,00966577;-0,74434050
-23,00466577;-0,37217020
-22,99966577;-0,55794780
-22,99466577;0,00000000
-22,98966577;-1,30290300
-22,98466577;-1,11651100
-22,97966577;-0,74434050
-22,97466577;0,18577760
-22,96966577;-0,93073320
-22,96466577;-0,18577760
-22,95966577;-0,74434050
-22,95466577;0,55794780
-22,94966577;-0,93073320
-22,94466577;-0,74434050
-22,93966577;-0,55794780
-22,93466577;-1,30290300
-22,92966577;0,18577760
-22,92466577;0,00000000
-22,91966577;-0,74434050
-22,91466577;-0,37217020
-22,90966577;-0,55794780
-22,90466577;-0,37217020
-22,89966577;-1,30290300
-22,89466577;-1,11651100
-22,88966577;-0,74434050
-22,88466577;-1,11651100
-22,87966577;-1,30290300
-22,87466577;-1,11651100
-22,86966577;-1,11651100
-22,86466577;-1,86146600
-22,85966577;-1,30290300
-22,85466577;-0,74434050
-22,84966577;-0,55794780
-22,84466577;-1,30290300
-22,83966577;-0,93073320
-22,83466577;-0,93073320
-22,82966577;-0,74434050
-22,82466577;-1,30290300
-22,81966577;-1,11651100
-22,81466577;-1,86146600
-22,80966577;-0,93073320
-22,80466577;-1,11651100
-22,79966577;-0,93073320
-22,79466577;-1,30290300
-22,78966577;-1,30290300
-22,78466577;-0,74434050
-22,77966577;-1,30290300
-22,77466577;-1,30290300
-22,76966577;-1,30290300
-22,76466578;-1,30290300
-22,75966578;-1,11651100
-22,75466578;-0,37217020
-22,74966578;-0,93073320
-22,74466578;-0,93073320
-22,73966578;-0,55794780
-22,73466578;-0,37217020
-22,72966578;0,00000000
-22,72466578;-0,74434050
-22,71966578;0,55794780
-22,71466578;-0,55794780
-22,70966578;-0,37217020
-22,70466578;-0,55794780
-22,69966578;0,93073320
-22,69466578;0,00000000
-22,68966578;-0,37217020
-22,68466578;-0,37217020
-22,67966578;0,00000000
-22,67466578;-0,74434050
-22,66966578;0,55794780
-22,66466578;0,55794780
-22,65966578;0,55794780
-22,65466578;0,00000000
-22,64966578;0,55794780
-22,64466578;0,55794780
-22,63966578;0,00000000
-22,63466578;0,18577760
-22,62966578;0,18577760
-22,62466578;-0,93073320
-22,61966578;0,37217020
-22,61466578;0,18577760
-22,60966578;-0,18577760
-22,60466578;0,37217020
-22,59966578;0,00000000
-22,59466578;0,93073320
-22,58966578;0,55794780
-22,58466578;0,55794780
-22,57966578;0,74434050
-22,57466578;0,93073320
-22,56966578;0,55794780
-22,56466578;1,30290300
-22,55966578;0,74434050
-22,55466578;1,11651100
-22,54966578;0,37217020
-22,54466578;0,55794780
-22,53966578;0,93073320
-22,53466578;1,30290300
-22,52966578;0,55794780
-22,52466578;0,55794780
-22,51966578;0,55794780
-22,51466578;0,93073320
-22,50966578;0,55794780
-22,50466578;0,55794780
-22,49966578;1,11651100
-22,49466578;0,93073320
-22,48966578;0,93073320
-22,48466578;1,11651100
-22,47966578;1,86146600
-22,47466578;1,86146600
-22,46966578;0,74434050
-22,46466578;0,93073320
-22,45966578;0,18577760
-22,45466578;1,48868100
-22,44966578;0,93073320
-22,44466578;0,18577760
-22,43966578;0,18577760
-22,43466578;0,55794780
-22,42966578;0,37217020
-22,42466578;0,74434050
-22,41966578;0,18577760
-22,41466578;0,37217020
-22,40966578;0,00000000
-22,40466578;-0,37217020
-22,39966578;0,93073320
-22,39466578;0,00000000
-22,38966578;0,93073320
-22,38466578;0,55794780
-22,37966578;1,67507400
-22,37466578;0,74434050
-22,36966579;0,00000000
-22,36466579;0,18577760
-22,35966579;2,23363700
-22,35466579;0,93073320
-22,34966579;1,11651100
-22,34466579;0,93073320
-22,33966579;0,37217020
-22,33466579;1,48868100
-22,32966579;1,48868100
-22,32466579;0,93073320
-22,31966579;1,30290300
-22,31466579;1,11651100
-22,30966579;0,18577760
-22,30466579;0,18577760
-22,29966579;1,48868100
-22,29466579;0,74434050
-22,28966579;0,55794780
-22,28466579;0,55794780
-22,27966579;1,11651100
-22,27466579;1,48868100
-22,26966579;0,37217020
-22,26466579;1,11651100
-22,25966579;1,30290300
-22,25466579;0,37217020
-22,24966579;1,11651100
-22,24466579;0,93073320
-22,23966579;1,11651100
-22,23466579;0,93073320
-22,22966579;0,37217020
-22,22466579;1,11651100
-22,21966579;0,74434050
-22,21466579;0,37217020
-22,20966579;1,48868100
-22,20466579;1,30290300
-22,19966579;0,18577760
-22,19466579;0,74434050
-22,18966579;0,93073320
-22,18466579;0,55794780
-22,17966579;0,37217020
-22,17466579;1,11651100
-22,16966579;0,74434050
-22,16466579;1,11651100
-22,15966579;0,93073320
-22,15466579;0,18577760
-22,14966579;0,00000000
-22,14466579;0,93073320
-22,13966579;0,93073320
-22,13466579;0,55794780
-22,12966579;0,37217020
-22,12466579;0,18577760
-22,11966579;0,37217020
-22,11466579;1,48868100
-22,10966579;0,93073320
-22,10466579;0,37217020
-22,09966579;0,55794780
-22,09466579;0,55794780
-22,08966579;0,55794780
-22,08466579;0,55794780
-22,07966579;0,55794780
-22,07466579;0,37217020
-22,06966579;1,11651100
-22,06466579;0,55794780
-22,05966579;0,55794780
-22,05466579;0,74434050
-22,04966579;0,37217020
-22,04466579;0,55794780
-22,03966579;1,48868100
-22,03466579;0,37217020
-22,02966579;0,37217020
-22,02466579;0,37217020
-22,01966579;0,18577760
-22,01466579;1,48868100
-22,00966579;0,55794780
-22,00466579;0,55794780
-21,99966579;0,18577760
-21,99466579;0,18577760
-21,98966579;0,93073320
-21,98466579;1,11651100
-21,97966579;0,55794780
-21,97466580;0,93073320
-21,96966580;0,74434050
-21,96466580;0,93073320
-21,95966580;1,48868100
-21,95466580;1,30290300
-21,94966580;0,93073320
-21,94466580;1,48868100
-21,93966580;1,30290300
-21,93466580;0,55794780
-21,92966580;1,11651100
-21,92466580;1,48868100
-21,91966580;0,93073320
-21,91466580;0,74434050
-21,90966580;0,93073320
-21,90466580;1,86146600
-21,89966580;1,67507400
-21,89466580;1,30290300
-21,88966580;0,37217020
-21,88466580;0,55794780
-21,87966580;0,55794780
-21,87466580;1,11651100
-21,86966580;1,48868100
-21,86466580;0,55794780
-21,85966580;0,93073320
-21,85466580;1,30290300
-21,84966580;-0,37217020
-21,84466580;0,18577760
-21,83966580;0,55794780
-21,83466580;-0,55794780
-21,82966580;-0,18577760
-21,82466580;0,74434050
-21,81966580;0,55794780
-21,81466580;0,37217020
-21,80966580;0,37217020
-21,80466580;0,18577760
-21,79966580;0,93073320
-21,79466580;0,55794780
-21,78966580;-0,18577760
-21,78466580;-0,18577760
-21,77966580;-0,37217020
-21,77466580;-1,48868100
-21,76966580;0,00000000
-21,76466580;0,55794780
-21,75966580;0,18577760
-21,75466580;-0,18577760
-21,74966580;0,18577760
-21,74466580;-0,37217020
-21,73966580;0,18577760
-21,73466580;0,74434050
-21,72966580;0,18577760
-21,72466580;-0,55794780
-21,71966580;0,18577760
-21,71466580;0,18577760
-21,70966580;0,55794780
-21,70466580;0,93073320
-21,69966580;0,18577760
-21,69466580;0,18577760
-21,68966580;0,55794780
-21,68466580;0,00000000
-21,67966580;0,00000000
-21,67466580;-0,37217020
-21,66966580;0,37217020
-21,66466580;0,55794780
-21,65966580;0,55794780
-21,65466580;0,00000000
-21,64966580;0,93073320
-21,64466580;0,74434050
-21,63966580;1,11651100
-21,63466580;0,18577760
-21,62966580;-0,18577760
-21,62466580;-0,18577760
-21,61966580;0,55794780
-21,61466580;0,00000000
-21,60966580;0,74434050
-21,60466580;-0,18577760
-21,59966580;0,93073320
-21,59466580;0,00000000
-21,58966580;0,55794780
-21,58466580;0,93073320
-21,57966581;0,93073320
-21,57466581;0,18577760
-21,56966581;-0,18577760
-21,56466581;0,55794780
-21,55966581;0,37217020
-21,55466581;0,00000000
-21,54966581;0,55794780
-21,54466581;0,74434050
-21,53966581;0,00000000
-21,53466581;0,00000000
-21,52966581;0,74434050
-21,52466581;0,18577760
-21,51966581;0,18577760
-21,51466581;0,55794780
-21,50966581;0,18577760
-21,50466581;-0,74434050
-21,49966581;0,37217020
-21,49466581;0,37217020
-21,48966581;0,18577760
-21,48466581;-0,37217020
-21,47966581;0,93073320
-21,47466581;0,74434050
-21,46966581;0,37217020
-21,46466581;0,74434050
-21,45966581;0,18577760
-21,45466581;0,00000000
-21,44966581;0,18577760
-21,44466581;0,18577760
-21,43966581;0,55794780
-21,43466581;-0,74434050
-21,42966581;0,74434050
-21,42466581;0,55794780
-21,41966581;0,18577760
-21,41466581;-0,37217020
-21,40966581;1,30290300
-21,40466581;0,37217020
-21,39966581;0,55794780
-21,39466581;0,18577760
-21,38966581;1,30290300
-21,38466581;0,00000000
-21,37966581;0,18577760
-21,37466581;0,18577760
-21,36966581;0,37217020
-21,36466581;0,18577760
-21,35966581;0,55794780
-21,35466581;-0,55794780
-21,34966581;0,37217020
-21,34466581;-0,18577760
-21,33966581;0,00000000
-21,33466581;0,18577760
-21,32966581;0,18577760
-21,32466581;0,00000000
-21,31966581;0,00000000
-21,31466581;0,00000000
-21,30966581;0,55794780
-21,30466581;0,37217020
-21,29966581;0,18577760
-21,29466581;-0,55794780
-21,28966581;0,00000000
-21,28466581;0,00000000
-21,27966581;0,74434050
-21,27466581;0,00000000
-21,26966581;0,18577760
-21,26466581;0,93073320
-21,25966581;0,37217020
-21,25466581;-0,37217020
-21,24966581;0,55794780
-21,24466581;0,55794780
-21,23966581;0,18577760
-21,23466581;-0,18577760
-21,22966581;0,18577760
-21,22466581;0,74434050
-21,21966581;0,55794780
-21,21466581;0,18577760
-21,20966581;0,93073320
-21,20466581;0,55794780
-21,19966581;0,00000000
-21,19466581;-0,37217020
-21,18966581;0,00000000
-21,18466581;-0,74434050
-21,17966582;0,00000000
-21,17466582;-0,37217020
-21,16966582;0,00000000
-21,16466582;0,55794780
-21,15966582;-0,37217020
-21,15466582;-0,37217020
-21,14966582;-0,37217020
-21,14466582;1,48868100
-21,13966582;0,18577760
-21,13466582;0,18577760
-21,12966582;-0,18577760
-21,12466582;-0,37217020
-21,11966582;0,18577760
-21,11466582;0,18577760
-21,10966582;0,00000000
-21,10466582;-0,74434050
-21,09966582;0,00000000
-21,09466582;0,00000000
-21,08966582;-0,18577760
-21,08466582;-0,18577760
-21,07966582;-0,37217020
-21,07466582;-0,74434050
-21,06966582;-0,74434050
-21,06466582;-1,30290300
-21,05966582;-0,37217020
-21,05466582;-0,37217020
-21,04966582;-0,74434050
-21,04466582;-1,86146600
-21,03966582;-0,55794780
-21,03466582;-1,11651100
-21,02966582;-1,67507400
-21,02466582;-2,04724400
-21,01966582;-2,04724400
-21,01466582;-1,67507400
-21,00966582;-1,48868100
-21,00466582;-2,04724400
-20,99966582;-2,23363700
-20,99466582;-2,41941400
-20,98966582;-2,04724400
-20,98466582;-2,23363700
-20,97966582;-2,04724400
-20,97466582;-1,67507400
-20,96966582;-1,11651100
-20,96466582;-1,30290300
-20,95966582;-1,67507400
-20,95466582;-0,37217020
-20,94966582;-0,74434050
-20,94466582;-0,74434050
-20,93966582;-0,93073320
-20,93466582;0,00000000
-20,92966582;0,18577760
-20,92466582;0,18577760
-20,91966582;-0,37217020
-20,91466582;-0,18577760
-20,90966582;-1,11651100
-20,90466582;-0,55794780
-20,89966582;0,37217020
-20,89466582;-0,74434050
-20,88966582;-0,18577760
-20,88466582;-1,30290300
-20,87966582;-1,86146600
-20,87466582;-1,67507400
-20,86966582;-2,04724400
-20,86466582;-2,23363700
-20,85966582;-0,74434050
-20,85466582;-1,30290300
-20,84966582;-1,30290300
-20,84466582;-1,11651100
-20,83966582;-0,74434050
-20,83466582;-1,86146600
-20,82966582;-1,30290300
-20,82466582;-1,30290300
-20,81966582;-2,04724400
-20,81466582;-1,30290300
-20,80966582;-1,30290300
-20,80466582;-1,30290300
-20,79966582;-2,41941400
-20,79466582;-2,23363700
-20,78966582;-1,67507400
-20,78466583;-1,86146600
-20,77966583;-2,79220000
-20,77466583;-1,67507400
-20,76966583;-1,48868100
-20,76466583;-1,67507400
-20,75966583;-1,86146600
-20,75466583;-2,04724400
-20,74966583;-0,74434050
-20,74466583;-1,30290300
-20,73966583;-0,74434050
-20,73466583;-1,11651100
-20,72966583;-0,37217020
-20,72466583;-0,74434050
-20,71966583;-0,74434050
-20,71466583;-0,74434050
-20,70966583;-1,11651100
-20,70466583;-1,11651100
-20,69966583;-1,11651100
-20,69466583;-1,30290300
-20,68966583;-0,55794780
-20,68466583;-0,74434050
-20,67966583;-1,48868100
-20,67466583;-0,74434050
-20,66966583;-1,30290300
-20,66466583;-2,04724400
-20,65966583;-1,86146600
-20,65466583;-1,30290300
-20,64966583;-1,48868100
-20,64466583;-1,30290300
-20,63966583;-0,74434050
-20,63466583;-1,11651100
-20,62966583;-1,30290300
-20,62466583;-1,67507400
-20,61966583;-0,55794780
-20,61466583;-1,30290300
-20,60966583;0,00000000
-20,60466583;0,37217020
-20,59966583;-0,18577760
-20,59466583;0,55794780
-20,58966583;-0,37217020
-20,58466583;0,00000000
-20,57966583;0,18577760
-20,57466583;0,00000000
-20,56966583;0,00000000
-20,56466583;0,37217020
-20,55966583;0,18577760
-20,55466583;-0,18577760
-20,54966583;-0,18577760
-20,54466583;0,37217020
-20,53966583;-0,37217020
-20,53466583;-0,74434050
-20,52966583;-0,18577760
-20,52466583;0,55794780
-20,51966583;0,18577760
-20,51466583;0,18577760
-20,50966583;0,18577760
-20,50466583;0,00000000
-20,49966583;-0,18577760
-20,49466583;0,18577760
-20,48966583;0,74434050
-20,48466583;2,04724400
-20,47966583;-0,37217020
-20,47466583;0,00000000
-20,46966583;0,00000000
-20,46466583;0,00000000
-20,45966583;-0,18577760
-20,45466583;0,18577760
-20,44966583;0,18577760
-20,44466583;-0,18577760
-20,43966583;-0,55794780
-20,43466583;-0,74434050
-20,42966583;-0,18577760
-20,42466583;0,93073320
-20,41966583;0,00000000
-20,41466583;0,00000000
-20,40966583;-0,37217020
-20,40466583;-0,74434050
-20,39966583;0,00000000
-20,39466583;-0,37217020
-20,38966584;0,00000000
-20,38466584;-0,55794780
-20,37966584;-0,37217020
-20,37466584;0,18577760
-20,36966584;0,00000000
-20,36466584;-0,37217020
-20,35966584;-0,18577760
-20,35466584;-0,37217020
-20,34966584;-0,37217020
-20,34466584;-0,37217020
-20,33966584;-0,37217020
-20,33466584;-0,18577760
-20,32966584;-0,37217020
-20,32466584;0,00000000
-20,31966584;-0,74434050
-20,31466584;-0,37217020
-20,30966584;0,00000000
-20,30466584;0,00000000
-20,29966584;-0,55794780
-20,29466584;-0,18577760
-20,28966584;0,00000000
-20,28466584;0,18577760
-20,27966584;-0,18577760
-20,27466584;0,18577760
-20,26966584;0,00000000
-20,26466584;0,18577760
-20,25966584;0,00000000
-20,25466584;-0,18577760
-20,24966584;-0,74434050
-20,24466584;-0,55794780
-20,23966584;-0,18577760
-20,23466584;-0,37217020
-20,22966584;0,00000000
-20,22466584;0,18577760
-20,21966584;-0,93073320
-20,21466584;-0,74434050
-20,20966584;-0,18577760
-20,20466584;0,37217020
-20,19966584;-0,55794780
-20,19466584;0,00000000
-20,18966584;0,74434050
-20,18466584;0,18577760
-20,17966584;-0,74434050
-20,17466584;-0,55794780
-20,16966584;0,18577760
-20,16466584;0,18577760
-20,15966584;0,00000000
-20,15466584;0,18577760
-20,14966584;-0,18577760
-20,14466584;-1,11651100
-20,13966584;-0,93073320
-20,13466584;0,00000000
-20,12966584;-0,37217020
-20,12466584;-0,93073320
-20,11966584;-1,30290300
-20,11466584;0,00000000
-20,10966584;-0,37217020
-20,10466584;0,00000000
-20,09966584;-0,37217020
-20,09466584;-0,74434050
-20,08966584;-1,11651100
-20,08466584;-0,74434050
-20,07966584;-0,37217020
-20,07466584;-0,74434050
-20,06966584;-0,18577760
-20,06466584;-0,93073320
-20,05966584;-0,74434050
-20,05466584;-1,11651100
-20,04966584;0,18577760
-20,04466584;-1,11651100
-20,03966584;-1,11651100
-20,03466584;-1,48868100
-20,02966584;-0,93073320
-20,02466584;-0,74434050
-20,01966584;-0,74434050
-20,01466584;-1,30290300
-20,00966584;-0,93073320
-20,00466584;-1,11651100
-19,99966584;-0,93073320
-19,99466585;-1,30290300
-19,98966585;-0,93073320
-19,98466585;-0,37217020
-19,97966585;-0,37217020
-19,97466585;-0,93073320
-19,96966585;-1,11651100
-19,96466585;-0,93073320
-19,95966585;-0,74434050
-19,95466585;0,00000000
-19,94966585;-0,55794780
-19,94466585;-1,11651100
-19,93966585;0,00000000
-19,93466585;-0,55794780
-19,92966585;-0,74434050
-19,92466585;-0,18577760
-19,91966585;-1,30290300
-19,91466585;-0,74434050
-19,90966585;0,00000000
-19,90466585;-0,55794780
-19,89966585;-0,93073320
-19,89466585;-0,37217020
-19,88966585;-0,74434050
-19,88466585;0,00000000
-19,87966585;-1,30290300
-19,87466585;-1,11651100
-19,86966585;-0,55794780
-19,86466585;-0,37217020
-19,85966585;0,18577760
-19,85466585;-0,74434050
-19,84966585;0,37217020
-19,84466585;0,00000000
-19,83966585;-0,18577760
