Zeit;Kanal A
(ms);(V)

6,86145618;1,35839100
6,86196018;1,35839100
6,86246418;1,35839100
6,86296818;1,35839100
6,86347218;1,35839100
6,86397618;1,35839100
6,86448018;1,35839100
6,86498418;1,35839100
6,86548818;1,35839100
6,86599218;1,35839100
6,86649618;1,35839100
6,86700018;1,35839100
6,86750418;1,35839100
6,86800818;1,35839100
6,86851218;1,35839100
6,86901618;1,37721500
6,86952018;1,37721500
6,87002418;1,35839100
6,87052818;1,35839100
6,87103218;1,35839100
6,87153618;1,37721500
6,87204018;1,35839100
6,87254418;1,35839100
6,87304818;1,37721500
6,87355218;1,37721500
6,87405618;1,35839100
6,87456018;1,35839100
6,87506418;1,35839100
6,87556818;1,35839100
6,87607218;1,35839100
6,87657618;1,35839100
6,87708018;1,35839100
6,87758418;1,35839100
6,87808818;1,35839100
6,87859218;1,35839100
6,87909618;1,35839100
6,87960018;1,35839100
6,88010418;1,35839100
6,88060818;1,35839100
6,88111218;1,35839100
6,88161618;1,35839100
6,88212018;1,35839100
6,88262418;1,35839100
6,88312818;1,35839100
6,88363218;1,35839100
6,88413618;1,37721500
6,88464018;1,35839100
6,88514418;1,35839100
6,88564818;1,35839100
6,88615218;1,35839100
6,88665618;1,37721500
6,88716018;1,37721500
6,88766418;1,35839100
6,88816818;1,35839100
6,88867218;1,35839100
6,88917618;1,35839100
6,88968018;1,35839100
6,89018418;1,35839100
6,89068818;1,35839100
6,89119218;1,35839100
6,89169618;1,35839100
6,89220018;1,35839100
6,89270418;1,35839100
6,89320818;1,35839100
6,89371218;1,35839100
6,89421618;1,35839100
6,89472018;1,35839100
6,89522418;1,35839100
6,89572818;1,35839100
6,89623218;1,35839100
6,89673618;1,35839100
6,89724018;1,35839100
6,89774418;1,37721500
6,89824818;1,35839100
6,89875218;1,35839100
6,89925618;1,35839100
6,89976018;1,35839100
6,90026418;1,35839100
6,90076818;1,35839100
6,90127218;1,35839100
6,90177618;1,35839100
6,90228018;1,35839100
6,90278418;1,37721500
6,90328818;1,35839100
6,90379218;1,35839100
6,90429618;1,35839100
6,90480018;1,35839100
6,90530418;1,35839100
6,90580818;1,35839100
6,90631218;1,35839100
6,90681618;1,35839100
6,90732018;1,35839100
6,90782418;1,35839100
6,90832818;1,35839100
6,90883218;1,35839100
6,90933618;1,35839100
6,90984018;1,35839100
6,91034418;1,35839100
6,91084818;1,35839100
6,91135218;1,35839100
6,91185618;1,35839100
6,91236018;1,37721500
6,91286418;1,35839100
6,91336818;1,35839100
6,91387218;1,35839100
6,91437618;1,35839100
6,91488018;1,35839100
6,91538418;1,35839100
6,91588818;1,35839100
6,91639218;1,35839100
6,91689618;1,37721500
6,91740018;1,35839100
6,91790418;1,35839100
6,91840818;1,35839100
6,91891218;1,35839100
6,91941618;1,35839100
6,91992018;1,35839100
6,92042418;1,35839100
6,92092818;1,35839100
6,92143218;1,35839100
6,92193618;1,35839100
6,92244018;1,35839100
6,92294418;1,35839100
6,92344818;1,35839100
6,92395218;1,35839100
6,92445618;1,37721500
6,92496018;1,35839100
6,92546418;1,35839100
6,92596818;1,35839100
6,92647218;1,35839100
6,92697618;1,35839100
6,92748018;1,35839100
6,92798418;1,37721500
6,92848818;1,35839100
6,92899218;1,35839100
6,92949618;1,35839100
6,93000018;1,35839100
6,93050418;1,35839100
6,93100818;1,35839100
6,93151218;1,35839100
6,93201618;1,35839100
6,93252018;1,35839100
6,93302418;1,35839100
6,93352818;1,35839100
6,93403218;1,35839100
6,93453618;1,35839100
6,93504018;1,37721500
6,93554418;1,35839100
6,93604818;1,37721500
6,93655218;1,35839100
6,93705618;1,35839100
6,93756018;1,37721500
6,93806418;1,35839100
6,93856818;1,35839100
6,93907218;1,35839100
6,93957618;1,35839100
6,94008018;1,35839100
6,94058418;1,37721500
6,94108818;1,35839100
6,94159218;1,35839100
6,94209618;1,35839100
6,94260018;1,35839100
6,94310418;1,37721500
6,94360818;1,37721500
6,94411218;1,35839100
6,94461618;1,35839100
6,94512018;1,35839100
6,94562418;1,35839100
6,94612818;1,35839100
6,94663218;1,35839100
6,94713618;1,35839100
6,94764018;1,35839100
6,94814418;1,35839100
6,94864818;1,35839100
6,94915218;1,35839100
6,94965618;1,35839100
6,95016018;1,35839100
6,95066418;1,37721500
6,95116818;1,35839100
6,95167218;1,35839100
6,95217618;1,35839100
6,95268018;1,35839100
6,95318418;1,35839100
6,95368818;1,35839100
6,95419218;1,35839100
6,95469618;1,35839100
6,95520018;1,35839100
6,95570418;1,35839100
6,95620818;1,37721500
6,95671218;1,35839100
6,95721618;1,35839100
6,95772018;1,35839100
6,95822418;1,35839100
6,95872818;1,37721500
6,95923218;1,35839100
6,95973618;1,35839100
6,96024018;1,37721500
6,96074418;1,35839100
6,96124818;1,35839100
6,96175218;1,35839100
6,96225618;1,37721500
6,96276018;1,35839100
6,96326418;1,35839100
6,96376818;1,35839100
6,96427218;1,35839100
6,96477618;1,35839100
6,96528018;1,37721500
6,96578418;1,35839100
6,96628818;1,35839100
6,96679218;1,35839100
6,96729618;1,37721500
6,96780018;1,35839100
6,96830418;1,35839100
6,96880818;1,35839100
6,96931218;1,35839100
6,96981618;1,35839100
6,97032018;1,35839100
6,97082418;1,35839100
6,97132818;1,37721500
6,97183218;1,35839100
6,97233618;1,37721500
6,97284018;1,35839100
6,97334418;1,35839100
6,97384818;1,35839100
6,97435218;1,35839100
6,97485618;1,37721500
6,97536018;1,35839100
6,97586418;1,35839100
6,97636818;1,35839100
6,97687218;1,37721500
6,97737618;1,35839100
6,97788018;1,35839100
6,97838418;1,37721500
6,97888818;1,35839100
6,97939218;1,35839100
6,97989618;1,37721500
6,98040018;1,35839100
6,98090418;1,35839100
6,98140818;1,37721500
6,98191218;1,37721500
6,98241618;1,35839100
6,98292018;1,35839100
6,98342418;1,35839100
6,98392818;1,35839100
6,98443218;1,37721500
6,98493618;1,35839100
6,98544018;1,35839100
6,98594418;1,35839100
6,98644818;1,35839100
6,98695218;1,35839100
6,98745618;1,35839100
6,98796018;1,37721500
6,98846418;1,35839100
6,98896818;1,35839100
6,98947218;1,35839100
6,98997618;1,35839100
6,99048018;1,35839100
6,99098418;1,35839100
6,99148818;1,35839100
6,99199218;1,35839100
6,99249618;1,35839100
6,99300018;1,35839100
6,99350418;1,35839100
6,99400818;1,35839100
6,99451218;1,35839100
6,99501618;1,35839100
6,99552018;1,35839100
6,99602418;1,35839100
6,99652818;1,37721500
6,99703218;1,35839100
6,99753618;1,35839100
6,99804018;1,35839100
6,99854418;1,35839100
6,99904818;1,35839100
6,99955218;1,35839100
7,00005618;1,35839100
7,00056018;1,35839100
7,00106418;1,35839100
7,00156818;1,35839100
7,00207218;1,35839100
7,00257618;1,35839100
7,00308018;1,35839100
7,00358418;1,35839100
7,00408818;1,35839100
7,00459218;1,35839100
7,00509618;1,35839100
7,00560018;1,35839100
7,00610418;1,35839100
7,00660818;1,37721500
7,00711218;1,37721500
7,00761618;1,35839100
7,00812018;1,37721500
7,00862418;1,35839100
7,00912818;1,35839100
7,00963218;1,35839100
7,01013618;1,35839100
7,01064018;1,35839100
7,01114418;1,35839100
7,01164818;1,37721500
7,01215218;1,35839100
7,01265618;1,35839100
7,01316018;1,35839100
7,01366418;1,37721500
7,01416818;1,35839100
7,01467218;1,35839100
7,01517618;1,35839100
7,01568018;1,35839100
7,01618418;1,35839100
7,01668818;1,35839100
7,01719218;1,35839100
7,01769618;1,37721500
7,01820018;1,35839100
7,01870418;1,35839100
7,01920818;1,35839100
7,01971218;1,35839100
7,02021618;1,35839100
7,02072018;1,35839100
7,02122418;1,35839100
7,02172819;1,35839100
7,02223219;1,35839100
7,02273619;1,35839100
7,02324019;1,35839100
7,02374419;1,35839100
7,02424819;1,35839100
7,02475219;1,35839100
7,02525619;1,35839100
7,02576019;1,35839100
7,02626419;1,35839100
7,02676819;1,35839100
7,02727219;1,35839100
7,02777619;1,35839100
7,02828019;1,35839100
7,02878419;1,35839100
7,02928819;1,35839100
7,02979219;1,35839100
7,03029619;1,37721500
7,03080019;1,35839100
7,03130419;1,35839100
7,03180819;1,35839100
7,03231219;1,35839100
7,03281619;1,35839100
7,03332019;1,35839100
7,03382419;1,35839100
7,03432819;1,35839100
7,03483219;1,35839100
7,03533619;1,35839100
7,03584019;1,35839100
7,03634419;1,35839100
7,03684819;1,35839100
7,03735219;1,35839100
7,03785619;1,35839100
7,03836019;1,35839100
7,03886419;1,35839100
7,03936819;1,35839100
7,03987219;1,35839100
7,04037619;1,37721500
7,04088019;1,35839100
7,04138419;1,35839100
7,04188819;1,35839100
7,04239219;1,35839100
7,04289619;1,35839100
7,04340019;1,35839100
7,04390419;1,35839100
7,04440819;1,35839100
7,04491219;1,35839100
7,04541619;1,35839100
7,04592019;1,35839100
7,04642419;1,35839100
7,04692819;1,35839100
7,04743219;1,35839100
7,04793619;1,35839100
7,04844019;1,35839100
7,04894419;1,37721500
7,04944819;1,35839100
7,04995219;1,35839100
7,05045619;1,35839100
7,05096019;1,35839100
7,05146419;1,37721500
7,05196819;1,37721500
7,05247219;1,35839100
7,05297619;1,35839100
7,05348019;1,35839100
7,05398419;1,35839100
7,05448819;1,35839100
7,05499219;1,35839100
7,05549619;1,35839100
7,05600019;1,35839100
7,05650419;1,35839100
7,05700819;1,35839100
7,05751219;1,35839100
7,05801619;1,35839100
7,05852019;1,35839100
7,05902419;1,37721500
7,05952819;1,35839100
7,06003219;1,35839100
7,06053619;1,35839100
7,06104019;1,35839100
7,06154419;1,37721500
7,06204819;1,35839100
7,06255219;1,35839100
7,06305619;1,35839100
7,06356019;1,35839100
7,06406419;1,35839100
7,06456819;1,37721500
7,06507219;1,35839100
7,06557619;1,35839100
7,06608019;1,35839100
7,06658419;1,35839100
7,06708819;1,37721500
7,06759219;1,35839100
7,06809619;1,37721500
7,06860019;1,35839100
7,06910419;1,35839100
7,06960819;1,35839100
7,07011219;1,37721500
7,07061619;1,35839100
7,07112019;1,35839100
7,07162419;1,35839100
7,07212819;1,35839100
7,07263219;1,35839100
7,07313619;1,35839100
7,07364019;1,35839100
7,07414419;1,35839100
7,07464819;1,35839100
7,07515219;1,37721500
7,07565619;1,37721500
7,07616019;1,35839100
7,07666419;1,35839100
7,07716819;1,35839100
7,07767219;1,35839100
7,07817619;1,35839100
7,07868019;1,35839100
7,07918419;1,35839100
7,07968819;1,35839100
7,08019219;1,35839100
7,08069619;1,35839100
7,08120019;1,35839100
7,08170419;1,35839100
7,08220819;1,35839100
7,08271219;1,37721500
7,08321619;1,37721500
7,08372019;1,35839100
7,08422419;1,35839100
7,08472819;1,35839100
7,08523219;1,35839100
7,08573619;1,35839100
7,08624019;1,35839100
7,08674419;1,35839100
7,08724819;1,35839100
7,08775219;1,35839100
7,08825619;1,35839100
7,08876019;1,35839100
7,08926419;1,35839100
7,08976819;1,35839100
7,09027219;1,35839100
7,09077619;1,37721500
7,09128019;1,35839100
7,09178419;1,35839100
7,09228819;1,35839100
7,09279219;1,35839100
7,09329619;1,37721500
7,09380019;1,35839100
7,09430419;1,35839100
7,09480819;1,37721500
7,09531219;1,37721500
7,09581619;1,35839100
7,09632019;1,35839100
7,09682419;1,37721500
7,09732819;1,35839100
7,09783219;1,37721500
7,09833619;1,35839100
7,09884019;1,35839100
7,09934419;1,35839100
7,09984819;1,35839100
7,10035219;1,37721500
7,10085619;1,35839100
7,10136019;1,35839100
7,10186419;1,35839100
7,10236819;1,35839100
7,10287219;1,35839100
7,10337619;1,35839100
7,10388019;1,35839100
7,10438419;1,35839100
7,10488819;1,35839100
7,10539219;1,35839100
7,10589619;1,35839100
7,10640019;1,35839100
7,10690419;1,35839100
7,10740819;1,35839100
7,10791219;1,35839100
7,10841619;1,37721500
7,10892019;1,37721500
7,10942419;1,35839100
7,10992819;1,37721500
7,11043219;1,37721500
7,11093619;1,35839100
7,11144019;1,35839100
7,11194419;1,35839100
7,11244819;1,35839100
7,11295219;1,35839100
7,11345619;1,35839100
7,11396019;1,35839100
7,11446419;1,35839100
7,11496819;1,37721500
7,11547219;1,35839100
7,11597619;1,35839100
7,11648019;1,35839100
7,11698419;1,35839100
7,11748819;1,35839100
7,11799219;1,35839100
7,11849619;1,37721500
7,11900019;1,37721500
7,11950419;1,35839100
7,12000819;1,35839100
7,12051219;1,37721500
7,12101619;1,35839100
7,12152019;1,37721500
7,12202419;1,35839100
7,12252819;1,35839100
7,12303219;1,35839100
7,12353619;1,35839100
7,12404019;1,35839100
7,12454419;1,35839100
7,12504819;1,35839100
7,12555219;1,35839100
7,12605619;1,35839100
7,12656019;1,35839100
7,12706419;1,35839100
7,12756819;1,35839100
7,12807219;1,35839100
7,12857619;1,35839100
7,12908019;1,35839100
7,12958419;1,35839100
7,13008819;1,35839100
7,13059219;1,35839100
7,13109619;1,35839100
7,13160019;1,35839100
7,13210419;1,35839100
7,13260819;1,37721500
7,13311219;1,35839100
7,13361619;1,35839100
7,13412019;1,37721500
7,13462419;1,35839100
7,13512819;1,35839100
7,13563219;1,37721500
7,13613619;1,35839100
7,13664019;1,35839100
7,13714419;1,35839100
7,13764819;1,35839100
7,13815219;1,35839100
7,13865619;1,35839100
7,13916019;1,35839100
7,13966419;1,35839100
7,14016819;1,35839100
7,14067219;1,35839100
7,14117619;1,35839100
7,14168019;1,35839100
7,14218419;1,35839100
7,14268819;1,35839100
7,14319219;1,37721500
7,14369619;1,35839100
7,14420019;1,35839100
7,14470419;1,35839100
7,14520819;1,35839100
7,14571219;1,37721500
7,14621619;1,35839100
7,14672019;1,35839100
7,14722419;1,35839100
7,14772819;1,35839100
7,14823219;1,35839100
7,14873619;1,35839100
7,14924019;1,35839100
7,14974419;1,35839100
7,15024819;1,35839100
7,15075219;1,35839100
7,15125619;1,35839100
7,15176019;1,35839100
7,15226419;1,35839100
7,15276819;1,35839100
7,15327219;1,35839100
7,15377619;1,35839100
7,15428019;1,35839100
7,15478419;1,35839100
7,15528819;1,35839100
7,15579219;1,35839100
7,15629619;1,35839100
7,15680019;1,37721500
7,15730419;1,35839100
7,15780819;1,35839100
7,15831219;1,35839100
7,15881619;1,35839100
7,15932019;1,35839100
7,15982419;1,35839100
7,16032819;1,35839100
7,16083219;1,35839100
7,16133619;1,37721500
7,16184019;1,37721500
7,16234419;1,35839100
7,16284819;1,35839100
7,16335219;1,35839100
7,16385619;1,35839100
7,16436019;1,35839100
7,16486419;1,35839100
7,16536819;1,35839100
7,16587219;1,35839100
7,16637619;1,35839100
7,16688019;1,35839100
7,16738419;1,35839100
7,16788819;1,37721500
7,16839219;1,35839100
7,16889619;1,35839100
7,16940019;1,37721500
7,16990419;1,35839100
7,17040819;1,35839100
7,17091219;1,35839100
7,17141619;1,35839100
7,17192019;1,37721500
7,17242419;1,35839100
7,17292819;1,35839100
7,17343219;1,37721500
7,17393619;1,35839100
7,17444019;1,35839100
7,17494419;1,37721500
7,17544819;1,35839100
7,17595219;1,35839100
7,17645619;1,35839100
7,17696019;1,37721500
7,17746419;1,35839100
7,17796819;1,35839100
7,17847219;1,35839100
7,17897619;1,37721500
7,17948019;1,35839100
7,17998419;1,35839100
7,18048819;1,35839100
7,18099219;1,35839100
7,18149619;1,35839100
7,18200019;1,35839100
7,18250419;1,35839100
7,18300819;1,35839100
7,18351219;1,35839100
7,18401619;1,35839100
7,18452019;1,35839100
7,18502419;1,37721500
7,18552819;1,35839100
7,18603219;1,35839100
7,18653619;1,35839100
7,18704019;1,35839100
7,18754419;1,37721500
7,18804819;1,37721500
7,18855219;1,35839100
7,18905619;1,35839100
7,18956019;1,35839100
7,19006419;1,35839100
7,19056819;1,35839100
7,19107219;1,35839100
7,19157619;1,35839100
7,19208019;1,35839100
7,19258419;1,35839100
7,19308819;1,37721500
7,19359219;1,35839100
7,19409619;1,35839100
7,19460019;1,35839100
7,19510419;1,35839100
7,19560819;1,35839100
7,19611219;1,35839100
7,19661619;1,35839100
7,19712019;1,35839100
7,19762419;1,35839100
7,19812819;1,35839100
7,19863219;1,35839100
7,19913619;1,35839100
7,19964019;1,35839100
7,20014419;1,35839100
7,20064819;1,35839100
7,20115219;1,35839100
7,20165619;1,35839100
7,20216019;1,35839100
7,20266419;1,35839100
7,20316819;1,35839100
7,20367219;1,37721500
7,20417619;1,35839100
7,20468019;1,35839100
7,20518419;1,35839100
7,20568819;1,35839100
7,20619219;1,35839100
7,20669619;1,37721500
7,20720019;1,37721500
7,20770419;1,35839100
7,20820819;1,35839100
7,20871219;1,35839100
7,20921619;1,35839100
7,20972019;1,35839100
7,21022419;1,35839100
7,21072819;1,37721500
7,21123219;1,35839100
7,21173619;1,35839100
7,21224019;1,37721500
7,21274419;1,35839100
7,21324819;1,37721500
7,21375219;1,35839100
7,21425619;1,35839100
7,21476019;1,35839100
7,21526419;1,35839100
7,21576819;1,35839100
7,21627219;1,35839100
7,21677619;1,35839100
7,21728019;1,37721500
7,21778419;1,35839100
7,21828819;1,35839100
7,21879219;1,37721500
7,21929619;1,37721500
7,21980019;1,37721500
7,22030419;1,37721500
7,22080819;1,35839100
7,22131219;1,37721500
7,22181619;1,37721500
7,22232019;1,35839100
7,22282419;1,35839100
7,22332819;1,35839100
7,22383219;1,35839100
7,22433619;1,37721500
7,22484019;1,35839100
7,22534419;1,35839100
7,22584819;1,37721500
7,22635219;1,35839100
7,22685619;1,35839100
7,22736019;1,37721500
7,22786419;1,37721500
7,22836819;1,35839100
7,22887219;1,37721500
7,22937619;1,35839100
7,22988019;1,35839100
7,23038419;1,35839100
7,23088819;1,35839100
7,23139219;1,35839100
7,23189619;1,35839100
7,23240019;1,35839100
7,23290419;1,35839100
7,23340819;1,37721500
7,23391219;1,35839100
7,23441619;1,37721500
7,23492019;1,35839100
7,23542419;1,35839100
7,23592819;1,35839100
7,23643219;1,35839100
7,23693619;1,37721500
7,23744019;1,35839100
7,23794419;1,35839100
7,23844819;1,35839100
7,23895219;1,35839100
7,23945619;1,37721500
7,23996019;1,35839100
7,24046419;1,35839100
7,24096819;1,35839100
7,24147219;1,35839100
7,24197619;1,35839100
7,24248019;1,35839100
7,24298419;1,35839100
7,24348819;1,35839100
7,24399219;1,37721500
7,24449619;1,37721500
7,24500019;1,37721500
7,24550419;1,35839100
7,24600819;1,35839100
7,24651219;1,35839100
7,24701619;1,35839100
7,24752019;1,35839100
7,24802419;1,35839100
7,24852819;1,35839100
7,24903219;1,35839100
7,24953619;1,35839100
7,25004019;1,35839100
7,25054419;1,35839100
7,25104819;1,35839100
7,25155219;1,37721500
7,25205619;1,35839100
7,25256019;1,37721500
7,25306419;1,35839100
7,25356819;1,35839100
7,25407219;1,37721500
7,25457619;1,35839100
7,25508019;1,35839100
7,25558419;1,35839100
7,25608819;1,35839100
7,25659219;1,35839100
7,25709619;1,35839100
7,25760019;1,35839100
7,25810419;1,37721500
7,25860819;1,35839100
7,25911219;1,35839100
7,25961619;1,37721500
7,26012019;1,35839100
7,26062419;1,35839100
7,26112819;1,35839100
7,26163219;1,35839100
7,26213619;1,35839100
7,26264019;1,35839100
7,26314419;1,35839100
7,26364819;1,37721500
7,26415219;1,35839100
7,26465619;1,35839100
7,26516019;1,37721500
7,26566419;1,35839100
7,26616819;1,37721500
7,26667219;1,35839100
7,26717619;1,37721500
7,26768019;1,37721500
7,26818419;1,35839100
7,26868819;1,35839100
7,26919219;1,35839100
7,26969619;1,35839100
7,27020019;1,35839100
7,27070419;1,35839100
7,27120819;1,35839100
7,27171219;1,35839100
7,27221619;1,35839100
7,27272019;1,35839100
7,27322419;1,35839100
7,27372819;1,35839100
7,27423219;1,35839100
7,27473619;1,37721500
7,27524019;1,35839100
7,27574419;1,35839100
7,27624819;1,35839100
7,27675219;1,35839100
7,27725619;1,35839100
7,27776019;1,35839100
7,27826419;1,35839100
7,27876819;1,35839100
7,27927219;1,35839100
7,27977619;1,35839100
7,28028019;1,35839100
7,28078419;1,35839100
7,28128819;1,35839100
7,28179219;1,37721500
7,28229619;1,35839100
7,28280019;1,35839100
7,28330419;1,35839100
7,28380819;1,35839100
7,28431219;1,35839100
7,28481619;1,37721500
7,28532019;1,35839100
7,28582419;1,35839100
7,28632819;1,35839100
7,28683219;1,35839100
7,28733619;1,35839100
7,28784019;1,37721500
7,28834419;1,35839100
7,28884819;1,37721500
7,28935219;1,35839100
7,28985619;1,35839100
7,29036019;1,35839100
7,29086419;1,35839100
7,29136819;1,35839100
7,29187219;1,35839100
7,29237619;1,35839100
7,29288019;1,35839100
7,29338419;1,35839100
7,29388819;1,35839100
7,29439219;1,35839100
7,29489619;1,35839100
7,29540019;1,37721500
7,29590419;1,37721500
7,29640819;1,35839100
7,29691219;1,35839100
7,29741619;1,35839100
7,29792019;1,37721500
7,29842419;1,37721500
7,29892819;1,37721500
7,29943219;1,35839100
7,29993619;1,35839100
7,30044019;1,37721500
7,30094419;1,37721500
7,30144819;1,37721500
7,30195219;1,35839100
7,30245619;1,35839100
7,30296019;1,37721500
7,30346419;1,35839100
7,30396819;1,37721500
7,30447219;1,37721500
7,30497619;1,35839100
7,30548019;1,37721500
7,30598419;1,35839100
7,30648819;1,37721500
7,30699219;1,37721500
7,30749619;1,35839100
7,30800019;1,35839100
7,30850419;1,35839100
7,30900819;1,37721500
7,30951219;1,35839100
7,31001619;1,35839100
7,31052019;1,35839100
7,31102419;1,37721500
7,31152819;1,37721500
7,31203219;1,37721500
7,31253619;1,35839100
7,31304019;1,35839100
7,31354419;1,35839100
7,31404819;1,37721500
7,31455219;1,37721500
7,31505619;1,35839100
7,31556019;1,37721500
7,31606419;1,37721500
7,31656819;1,37721500
7,31707219;1,37721500
7,31757619;1,37721500
7,31808019;1,37721500
7,31858419;1,35839100
7,31908819;1,35839100
7,31959219;1,37721500
7,32009619;1,37721500
7,32060019;1,35839100
7,32110419;1,35839100
7,32160819;1,37721500
7,32211219;1,37721500
7,32261619;1,37721500
7,32312019;1,37721500
7,32362419;1,35839100
7,32412819;1,37721500
7,32463219;1,37721500
7,32513619;1,35839100
7,32564019;1,37721500
7,32614419;1,37721500
7,32664819;1,37721500
7,32715219;1,37721500
7,32765619;1,37721500
7,32816019;1,37721500
7,32866419;1,35839100
7,32916819;1,37721500
7,32967219;1,35839100
7,33017619;1,37721500
7,33068019;1,37721500
7,33118419;1,37721500
7,33168819;1,35839100
7,33219219;1,35839100
7,33269619;1,37721500
7,33320019;1,37721500
7,33370419;1,37721500
7,33420819;1,37721500
7,33471219;1,37721500
7,33521619;1,37721500
7,33572019;1,37721500
7,33622419;1,37721500
7,33672819;1,35839100
7,33723219;1,37721500
7,33773619;1,37721500
7,33824019;1,37721500
7,33874419;1,35839100
7,33924819;1,37721500
7,33975219;1,37721500
7,34025619;1,37721500
7,34076019;1,37721500
7,34126419;1,37721500
7,34176819;1,35839100
7,34227219;1,37721500
7,34277619;1,37721500
7,34328019;1,37721500
7,34378419;1,37721500
7,34428819;1,37721500
7,34479219;1,37721500
7,34529619;1,37721500
7,34580019;1,37721500
7,34630419;1,37721500
7,34680819;1,35839100
7,34731219;1,35839100
7,34781619;1,37721500
7,34832019;1,37721500
7,34882419;1,37721500
7,34932819;1,37721500
7,34983219;1,37721500
7,35033619;1,37721500
7,35084019;1,37721500
7,35134419;1,37721500
7,35184819;1,37721500
7,35235219;1,37721500
7,35285619;1,37721500
7,35336019;1,37721500
7,35386419;1,37721500
7,35436819;1,35839100
7,35487219;1,37721500
7,35537619;1,37721500
7,35588019;1,35839100
7,35638419;1,37721500
7,35688819;1,37721500
7,35739219;1,37721500
7,35789619;1,35839100
7,35840019;1,37721500
7,35890419;1,37721500
7,35940819;1,37721500
7,35991219;1,37721500
7,36041619;1,37721500
7,36092019;1,37721500
7,36142419;1,37721500
7,36192819;1,37721500
7,36243219;1,37721500
7,36293619;1,37721500
7,36344019;1,37721500
7,36394419;1,37721500
7,36444819;1,37721500
7,36495219;1,37721500
7,36545619;1,37721500
7,36596019;1,37721500
7,36646419;1,37721500
7,36696819;1,37721500
7,36747219;1,37721500
7,36797619;1,37721500
7,36848019;1,37721500
7,36898419;1,35839100
7,36948819;1,35839100
7,36999219;1,37721500
7,37049619;1,37721500
7,37100019;1,37721500
7,37150419;1,37721500
7,37200819;1,37721500
7,37251219;1,37721500
7,37301619;1,37721500
7,37352019;1,37721500
7,37402419;1,37721500
7,37452819;1,37721500
7,37503219;1,37721500
7,37553619;1,37721500
7,37604019;1,39610000
7,37654419;1,37721500
7,37704819;1,37721500
7,37755219;1,37721500
7,37805619;1,37721500
7,37856019;1,37721500
7,37906419;1,37721500
7,37956819;1,37721500
7,38007219;1,37721500
7,38057619;1,37721500
7,38108019;1,35839100
7,38158419;1,37721500
7,38208819;1,37721500
7,38259219;1,37721500
7,38309619;1,35839100
7,38360019;1,35839100
7,38410419;1,35839100
7,38460819;1,37721500
7,38511219;1,37721500
7,38561619;1,37721500
7,38612019;1,37721500
7,38662419;1,37721500
7,38712819;1,37721500
7,38763219;1,37721500
7,38813619;1,37721500
7,38864019;1,37721500
7,38914419;1,37721500
7,38964819;1,37721500
7,39015219;1,37721500
7,39065619;1,39610000
7,39116019;1,37721500
7,39166419;1,37721500
7,39216819;1,35839100
7,39267219;1,37721500
7,39317619;1,37721500
7,39368019;1,37721500
7,39418419;1,37721500
7,39468819;1,37721500
7,39519219;1,37721500
7,39569619;1,37721500
7,39620019;1,37721500
7,39670419;1,37721500
7,39720819;1,37721500
7,39771219;1,35839100
7,39821619;1,35839100
7,39872019;1,35839100
7,39922419;1,37721500
7,39972819;1,35839100
7,40023219;1,37721500
7,40073619;1,37721500
7,40124020;1,37721500
7,40174420;1,37721500
7,40224820;1,37721500
7,40275220;1,37721500
7,40325620;1,37721500
7,40376020;1,37721500
7,40426420;1,37721500
7,40476820;1,37721500
7,40527220;1,39610000
7,40577620;1,39610000
7,40628020;1,35839100
7,40678420;1,37721500
7,40728820;1,37721500
7,40779220;1,37721500
7,40829620;1,37721500
7,40880020;1,37721500
7,40930420;1,37721500
7,40980820;1,37721500
7,41031220;1,37721500
7,41081620;1,37721500
7,41132020;1,37721500
7,41182420;1,37721500
7,41232820;1,35839100
7,41283220;1,35839100
7,41333620;1,35839100
7,41384020;1,37721500
7,41434420;1,37721500
7,41484820;1,37721500
7,41535220;1,35839100
7,41585620;1,37721500
7,41636020;1,37721500
7,41686420;1,37721500
7,41736820;1,37721500
7,41787220;1,35839100
7,41837620;1,35839100
7,41888020;1,37721500
7,41938420;1,66024900
7,41988820;1,47158000
7,42039220;1,33950500
7,42089620;1,35839100
7,42140020;1,37721500
7,42190420;1,37721500
7,42240820;1,35839100
7,42291220;1,37721500
7,42341620;1,35839100
7,42392020;1,37721500
7,42442420;1,37721500
7,42492820;1,37721500
7,42543220;1,37721500
7,42593620;1,37721500
7,42644020;1,35839100
7,42694420;1,35839100
7,42744820;1,35839100
7,42795220;1,35839100
7,42845620;1,37721500
7,42896020;1,37721500
7,42946420;1,35839100
7,42996820;1,37721500
7,43047220;1,37721500
7,43097620;1,37721500
7,43148020;1,37721500
7,43198420;1,35839100
7,43248820;1,37721500
7,43299220;1,37721500
7,43349620;1,35839100
7,43400020;1,37721500
7,43450420;1,37721500
7,43500820;1,37721500
7,43551220;1,35839100
7,43601620;1,35839100
7,43652020;1,35839100
7,43702420;1,37721500
7,43752820;1,37721500
7,43803220;1,37721500
7,43853620;1,35839100
7,43904020;1,35839100
7,43954420;1,35839100
7,44004820;1,35839100
7,44055220;1,35839100
7,44105620;1,37721500
7,44156020;1,37721500
7,44206420;1,37721500
7,44256820;1,37721500
7,44307220;1,37721500
7,44357620;1,37721500
7,44408020;1,37721500
7,44458420;1,37721500
7,44508820;1,35839100
7,44559220;1,35839100
7,44609620;1,35839100
7,44660020;1,35839100
7,44710420;1,35839100
7,44760820;1,35839100
7,44811220;1,37721500
